incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes,victim_age_group,suspect_age_group
INC000073,fraud,east,hillcrest,NY,3689 Park Rd,31.188922,-100.705626,2018-03-04 07:12:00,OFF0003,Sarah,Green,3167.0,SUS00663,Donna,Smith,29.0,female,unknown,VIC00825,Daniel,Allen,45.0,female,585-972-6713,unknown,low,pending,warning issued,2.0,22774.688522222223,no,Incident at 3689 Park Rd. Officer responded at scene.,35-49,25-34
INC004453,abduction,east,fairview,IL,4104 Main St,28.451027,-90.873311,2021-05-22 10:42:00,OFF0075,Mark,Thomas,5657.0,SUS00651,William,Lee,26.0,male,black,VIC00242,Jennifer,Hall,82.0,female,706-884-9605,knife,low,open,arrested,2.0,26939.95,no,Incident at 4104 Main St. Officer responded at scene.,65+,25-34
INC001411,duii,east,maplewood,OH,1255 Elm Blvd,44.180017,-87.442224,2022-10-18 07:53:00,OFF0054,Karen,White,9550.0,SUS00523,John,Smith,43.0,female,unknown,VIC00920,Thomas,White,63.0,female,4872828239,knife,low,open,arrested,1.0,2608.0,no,Incident at 1255 Elm Blvd. Officer responded at scene.,50-64,35-49
INC002400,assault,northwest,lakewood,FL,2886 Elm Blvd,25.701992,65.6298,2022-12-21 23:08:00,OFF0036,Matthew,Taylor,8951.0,SUS00490,Karen,Garcia,62.0,unknown,hispanic,VIC00427,Sarah,Torres,15.0,male,490-142-7957,blunt object,critical,open,arrested,3.0,11347.55,no,Incident at 2886 Elm Blvd. Officer responded at scene.,13-17,50-64
INC004799,larceny,south,maplewood,PA,9435 Oak Ave,40.740994924359235,-75.91297,2020-10-18 10:12:00,OFF0093,Ashley,Thomas,3760.0,SUS00432,Donna,Jackson,55.0,male,white,VIC00726,Jennifer,Hall,65.0,unknown,unknown,hands/feet,high,open,dismissed,3.0,23829.04,yes,Incident at 9435 Oak Ave. Officer responded at scene.,65+,50-64
INC001735,armed robbery,northeast,oakdale,CA,6464 Oak Ave,44.893095,-89.4657,2018-05-24 20:48:00,OFF0055,Michelle,Green,6369.0,SUS00084,Susan,White,29.0,male,white,VIC00634,Jessica,Torres,56.0,other,485-632-4800,gun,medium,pending,unknown,0.0,4049.8,yes,Incident at 6464 Oak Ave. Officer responded at scene.,50-64,25-34
INC003766,burglary,southwest,centerville,OH,6280 Washington Ave,40.740994924359235,-71.950548,2023-07-16 16:30:00,OFF0054,Nancy,Moore,5798.0,SUS00420,Matthew,Hall,23.0,female,unknown,VIC00203,Charles,Moore,89.0,unknown,3014272725,unknown,low,open,warning issued,5.0,28182.67,yes,Incident at 6280 Washington Ave. Officer responded at scene.,65+,18-24
INC004628,sex assault,south,maplewood,FL,535 Sunset Blvd,38.957527,-99.001165,2018-12-02 04:02:00,OFF0063,Mark,Taylor,6233.0,SUS00092,Karen,Thomas,22.0,unknown,unknown,VIC00748,Matthew,Johnson,52.22803904170364,female,890-832-8459,unknown,high,resolved,arrested,2.0,23719.9,yes,Incident at 535 Sunset Blvd. Officer responded at scene.,50-64,18-24
INC003861,trespassing,midtown,riverside,TX,2990 Washington Ave,26.519384,-70.127639,2019-02-03 15:55:00,OFF0143,Karen,Smith,3687.0,SUS00137,Linda,Martin,48.560030015007506,male,hispanic,VIC00571,William,Scott,31.0,male,593-704-2729,blunt object,low,open,no arrest,4.0,32559.27,no,Incident at 2990 Washington Ave. Officer responded at scene.,25-34,35-49
INC004355,assault,south,oakdale,NY,9074 River Rd,42.561881,-94.485084,2024-02-12 18:35:00,OFF0028,Susan,Lee,8407.0,SUS00338,Emily,Garcia,19.0,male,black,VIC00729,Chris,Johnson,80.0,female,202-696-1568,gun,high,investigation,dismissed,0.0,10361.12,yes,unknown,65+,18-24
INC000062,domestic violence,north,oakdale,NY,5273 Park Rd,34.573902,-88.75169886462699,2020-04-22 18:27:00,OFF0020,Charles,Anderson,2956.0,SUS00515,Mary,Garcia,29.0,male,asian,VIC00048,John,Flores,69.0,female,4898926090,pistol,medium,investigation,warning issued,0.0,18445.97,yes,Incident at 5273 Park Rd. Officer responded at scene.,65+,25-34
INC002910,burglary,southeast,centerville,PA,1795 Maple Dr,163.8263,-120.722,2020-02-12 17:38:00,OFF0040,Emily,Green,2857.0,SUS00496,Jennifer,Garcia,42.0,male,other,VIC00709,Daniel,Nguyen,52.22803904170364,unknown,395-440-1306,unknown,critical,investigation,no arrest,3.0,32221.44,yes,Incident at 1795 Maple Dr. Officer responded at scene.,50-64,35-49
INC003806,cyber crime,west,oakdale,NY,7747 Washington Ave,38.927636,-86.506362,2023-05-31 11:24:00,OFF0069,David,Young,9881.0,SUS00709,Richard,Martin,73.0,unknown,asian,VIC00240,Susan,Smith,20.0,other,218-681-4143,hands/feet,critical,investigation,arrested,3.0,19867.21,no,Incident at 7747 Washington Ave. Officer responded at scene.,18-24,65+
INC000079,homicide,southwest,springfield,TX,4287 Maple Dr,25.284285,-76.846722,2022-06-19 13:15:00,OFF0148,Emily,Young,4669.0,SUS00686,Thomas,Martin,59.0,unknown,unknown,VIC00098,Emily,Davis,71.0,male,879-792-7305,unknown,high,pending,dismissed,4.0,2728.31,unknown,Incident at 4287 Maple Dr. Officer responded at scene.,65+,50-64
INC004088,trespassing,south,maplewood,GA,2167 Sunset Blvd,41.498418,-84.676121,2023-03-09 18:57:00,OFF0147,Karen,Green,3012.0,SUS00773,Daniel,Wright,32.0,male,white,VIC00086,Jennifer,Harris,49.0,male,2625824509,unknown,medium,pending,arrested,2.0,9810.01,no,Incident at 2167 Sunset Blvd. Officer responded at scene.,35-49,25-34
INC004542,assault & battery,north,riverside,GA,8544 Lincoln St,42.141385,-84.709673,2024-12-22 16:45:00,OFF0071,Chris,Allen,5467.0,SUS00214,Charles,Anderson,64.0,female,hispanic,VIC00169,Daniel,Taylor,22.0,female,651-159-4071,firearm,critical,unknown,dismissed,0.0,22774.688522222223,no,unknown,18-24,50-64
INC002891,cyber crime,northwest,riverside,PA,7249 Elm Blvd,39.546191,-118.152374,2021-12-11 02:19:00,OFF0108,Robert,White,5583.0,SUS00482,Thomas,Garcia,62.0,female,unknown,VIC00314,Susan,Flores,26.0,male,992-268-2350,firearm,high,open,no arrest,4.0,3135.68,no,Incident at 7249 Elm Blvd. Officer responded at scene.,25-34,50-64
INC000052,dwi,northeast,hillcrest,NC,8940 Elm Blvd,40.679391,-93.394844,2024-03-09 08:57:00,OFF0119,Daniel,Miller,8183.0,SUS00299,John,Nguyen,69.0,male,black,VIC00690,Chris,Moore,40.0,female,874-257-7932,bat,medium,closed,arrested,3.0,29112.2,yes,Incident at 8940 Elm Blvd. Officer responded at scene.,35-49,65+
INC000016,scam,southeast,oakdale,IL,9317 Lincoln St,26.385297,-72.074344,2018-11-05 07:23:00,OFF0054,Chris,Miller,5335.0,unknown,unknown,unknown,48.560030015007506,unknown,unknown,VIC00246,John,Garcia,10.0,female,6618058699,gun,low,pending,unknown,5.0,14135.92,no,unknown,0-12,35-49
INC000943,vandalism,southeast,riverside,NC,7927 Oak Ave,45.905291,-88.05846,2024-05-16 01:29:00,OFF0001,Patricia,Williams,3963.0,SUS00060,Matthew,Thomas,46.0,other,unknown,VIC00698,John,Wright,60.0,unknown,8453583053,unknown,medium,unknown,no arrest,3.0,22774.688522222223,yes,Incident at 7927 Oak Ave. Officer responded at scene.,50-64,35-49
INC001782,cyber crime,west,centerville,FL,6994 Washington Ave,28.033233,-76.410075,2024-05-16 01:29:00,OFF0090,Chris,Allen,6450.0,SUS00419,Chris,Williams,52.0,other,white,VIC00078,Thomas,Hill,49.0,female,(513) -21-6-8248,blunt object,critical,unknown,arrested,2.0,15101.66,no,Incident at 6994 Washington Ave. Officer responded at scene.,35-49,50-64
INC000731,burglary,southwest,riverside,PA,1781 Maple Dr,40.365736,-89.69896,2024-02-01 17:47:00,OFF0080,William,Wright,3321.0,SUS00424,John,Thompson,32.0,female,white,VIC00323,Matthew,Scott,50.0,female,3575119682,unknown,low,unknown,arrested,2.0,3001.32,no,Incident at 1781 Maple Dr. Officer responded at scene.,50-64,25-34
INC004974,fraudulent activity,northwest,fairview,IL,8295 Main St,45.965423,-110.02833,2024-02-26 11:48:00,OFF0005,Robert,Young,2463.0,SUS00704,Robert,Smith,47.0,other,asian,VIC00490,Charles,Wright,17.0,male,(716) -53-1-6074,hands/feet,critical,open,unknown,5.0,38238.23,yes,Incident at 8295 Main St. Officer responded at scene.,13-17,35-49
INC000067,drug offense,north,oakdale,NC,1656 Maple Dr,31.940599,-114.904513,2019-05-05 08:20:00,OFF0112,Donna,Walker,8982.0,SUS00665,Daniel,Thompson,59.0,unknown,white,VIC00229,Anthony,Garcia,58.0,female,951-805-5825,unknown,high,unknown,arrested,5.0,47434.91,yes,Incident at 1656 Maple Dr. Officer responded at scene.,50-64,50-64
INC001186,trespassing,midtown,centerville,NY,2264 Elm Blvd,39.769308,-115.074967,2022-02-03 08:11:00,OFF0135,Mary,Lee,3347.0,SUS00535,Donna,Allen,57.0,unknown,asian,VIC00406,Charles,Brown,90.0,male,629-282-1511,hands,high,pending,warning issued,4.0,20737.11,no,Incident at 2264 Elm Blvd. Officer responded at scene.,65+,50-64
INC000348,stealing,northeast,centerville,PA,8671 Oak Ave,41.009814,-94.766508,2022-10-11 11:24:00,OFF0016,Nancy,Wright,3156.0,SUS00776,William,Anderson,23.0,male,asian,VIC00540,Matthew,Anderson,61.0,other,340-438-8014,unknown,low,closed,arrested,4.0,20775.63,no,Incident at 8671 Oak Ave. Officer responded at scene.,50-64,18-24
INC000870,dui,northwest,centerville,FL,8298 Sunset Blvd,36.042919,-96.111102,2022-07-31 16:06:00,OFF0099,CAROL,Lee,2367.0,SUS00054,Joseph,Thomas,60.0,female,hispanic,VIC00612,Nancy,Torres,58.0,male,387-954-5615,hands/feet,low,closed,warning issued,1.0,3715.43,yes,unknown,50-64,50-64
INC001470,dwi,southwest,springfield,AZ,2730 River Rd,46.04235,-79.445138,2023-02-18 13:10:00,OFF0063,Patricia,Flores,9734.0,SUS00735,Thomas,Scott,36.0,other,unknown,VIC00667,Thomas,Jackson,28.0,male,(427) -71-5-6867,bat,critical,resolved,unknown,5.0,26868.16,yes,unknown,25-34,35-49
INC001307,trespass,east,fairview,NY,9708 Cedar Lane,40.740994924359235,-108.590799,2024-06-28 17:59:00,OFF0099,James,Williams,5774.0,SUS00430,Daniel,Jones,15.0,male,unknown,VIC00567,Karen,Moore,42.0,male,581-325-4278,unknown,critical,open,arrested,3.0,22774.688522222223,no,Incident at 9708 Cedar Lane. Officer responded at scene.,35-49,13-17
INC002218,murder,central,oakdale,OH,8270 Lincoln St,37.982084,-82.936359,2020-02-12 18:59:00,OFF0053,Susan,Jackson,4299.0,SUS00770,Michael,White,63.0,unknown,unknown,VIC00383,Michael,Jackson,85.0,unknown,821-563-2527,unknown,high,open,arrested,0.0,44436.33,no,Incident at 8270 Lincoln St. Officer responded at scene.,65+,50-64
INC001886,kidnapping,west,hillcrest,TX,6263 Sunset Blvd,33.48031,-85.734528,2023-06-16 15:43:00,OFF0054,  Mark  ,Scott,2753.0,SUS00001,Thomas,Scott,49.0,female,hispanic,VIC00634,Michael,White,89.0,male,unknown,unarmed,medium,resolved,unknown,4.0,49270.4,yes,Incident at 6263 Sunset Blvd. Officer responded at scene.,65+,35-49
INC004606,hacking,midtown,hillcrest,CA,4255 River Rd,27.444887,-97.599803,2022-08-11 18:22:00,OFF0065,John,Thompson,6636.0,SUS00674,Ashley,Harris,56.0,male,unknown,VIC00425,Thomas,Miller,27.0,female,7231242762,rifle,medium,investigation,no arrest,1.0,45216.12,yes,Incident at 4255 River Rd. Officer responded at scene.,25-34,50-64
INC002395,vandalism,northwest,riverside,GA,8734 Sunset Blvd,28.176303,-89.843515,2023-01-20 12:59:00,OFF0044,Sarah,Thomas,8431.0,SUS00161,Charles,Flores,48.560030015007506,male,asian,VIC00746,Richard,Young,52.22803904170364,female,4263298768,hands/feet,high,open,unknown,0.0,4231.22,yes,Incident at 8734 Sunset Blvd. Officer responded at scene.,50-64,35-49
INC002847,theft ,north,riverside,OH,885 Main St,46.13037,-78.098683,2018-08-25 23:08:00,OFF0061,Susan,Green,1504.0,SUS00347,Nancy,Brown,19.0,unknown,black,VIC00992,James,Martin,18.0,female,(872) -25-8-7285,unknown,critical,pending,unknown,5.0,1004.6,yes,Incident at 885 Main St. Officer responded at scene.,18-24,18-24
INC001925,homocide,north,oakdale,IL,9435 River Rd,32.414219,-102.583558,2018-06-16 21:49:00,OFF0015,Michelle,Smith,5554.343440724363,SUS00025,Susan,Johnson,48.560030015007506,female,white,VIC00671,William,Martin,46.0,other,796-900-2079,gun,medium,resolved,warning issued,4.0,11303.67,no,unknown,35-49,35-49
INC000163,assault,south,riverside,FL,9118 Cedar Lane,45.200424,-111.035791,2022-04-18 10:07:00,OFF0082,Mark,Hall,6613.0,SUS00651,Matthew,Allen,43.0,female,asian,VIC00679,David,Miller,68.0,unknown,536-116-3190,firearm,critical,closed,arrested,0.0,33635.32,yes,Incident at 9118 Cedar Lane. Officer responded at scene.,65+,35-49
INC004349,sexual assault,southwest,riverside,NC,4541 Main St,32.358427,-79.751181,2021-09-15 16:47:00,OFF0062,Mary,Davis,3483.0,unknown,unknown,unknown,48.560030015007506,unknown,unknown,VIC00438,Mark,Thompson,32.0,female,979-704-4919,rifle,medium,investigation,warning issued,3.0,48018.87,yes,Incident at 4541 Main St. Officer responded at scene.,25-34,35-49
INC004907,sexual assualt,midtown,maplewood,IL,3153 Main St,35.101506,-106.943687,2020-12-06 02:40:00,OFF0087,Susan,Walker,5554.343440724363,SUS00463,Ashley,Anderson,40.0,female,other,VIC00747,Jessica,Nguyen,66.0,male,912-600-8144,gun,critical,unknown,no arrest,0.0,36782.52,no,unknown,65+,35-49
INC003612,arsen,north,maplewood,TX,2397 Elm Blvd,28.268865,-116.036349,2019-10-17 13:50:00,OFF0060,Chris,Martin,8350.0,SUS00014,Mary,Moore,48.560030015007506,male,hispanic,unknown,unknown,unknown,52.22803904170364,unknown,unknown,firearm,high,open,no arrest,0.0,26960.53,yes,Incident at 2397 Elm Blvd. Officer responded at scene.,50-64,35-49
INC002373,drunk driving,south,riverside,IL,2524 Cedar Lane,40.496571,-108.900953,2023-05-02 08:18:00,OFF0066,Mary,Johnson,1265.0,SUS00377,Richard,Brown,48.0,female,black,VIC00302,Joseph,Smith,66.0,unknown,unknown,unknown,medium,open,dismissed,2.0,22774.688522222223,yes,unknown,65+,35-49
INC002440,robbery,northeast,fairview,PA,5221 Oak Ave,31.881459,-88.75169886462699,2023-05-02 08:18:00,OFF0131,Karen,Thomas,6397.0,SUS00544,Linda,Miller,61.0,female,other,VIC00741,Patricia,Garcia,53.0,male,664-732-2941,hands/feet,critical,unknown,arrested,1.0,22024.01,yes,Incident at 5221 Oak Ave. Officer responded at scene.,50-64,50-64
INC004987,breaking & entering,northwest,fairview,CA,717 Maple Dr,36.007043,-87.14158,2018-11-01 09:18:00,OFF0136,Jessica,Johnson,3346.0,SUS00715,James,Jackson,73.0,female,black,VIC00008,Carol,White,77.0,female,889-171-3419,unknown,critical,open,arrested,4.0,10274.86,yes,Incident at 717 Maple Dr. Officer responded at scene.,65+,65+
INC001300,homicide,southeast,lakewood,PA,5929 Washington Ave,40.740994924359235,-88.75169886462699,2018-06-16 00:49:00,OFF0105,Jessica,Torres,2390.0,SUS00154,James,Williams,19.0,female,unknown,VIC00039,Jennifer,Torres,44.0,unknown,317-953-2721,hands/feet,low,open,arrested,3.0,19861.22,no,unknown,35-49,18-24
INC004812,drug offense,south,fairview,CA,1555 Cedar Lane,42.162701,-86.976832,2019-09-07 11:59:00,OFF0029,James,Anderson,6558.0,SUS00016,Barbara,Jones,15.0,male,other,VIC00331,Mark,Smith,76.0,male,758-636-8103,unarmed,high,investigation,warning issued,0.0,45165.51,no,Incident at 1555 Cedar Lane. Officer responded at scene.,65+,13-17
INC003470,arson,northeast,fairview,NY,1499 Sunset Blvd,36.552327,-74.00597,2023-04-06 02:38:00,OFF0027,Sarah,Moore,6582.0,SUS00351,William,Scott,48.560030015007506,unknown,unknown,VIC00724,Sarah,Smith,48.0,male,8184271721,hands,high,pending,no arrest,4.0,11794.53,no,unknown,35-49,35-49
INC001359,drugs,southeast,maplewood,IL,5523 Maple Dr,30.835527,-92.98371,2021-02-14 22:06:00,OFF0132,  Karen  ,Harris,5161.0,unknown,unknown,unknown,48.560030015007506,unknown,unknown,VIC00596,Michelle,Thompson,15.0,male,994-388-8458,hands,low,investigation,arrested,4.0,11619.54,no,Incident at 5523 Maple Dr. Officer responded at scene.,13-17,35-49
INC001191,domestic violence,midtown,hillcrest,OH,6870 Elm Blvd,43.330737,-81.816144,2020-06-14 04:44:00,OFF0075,Linda,Harris,4002.0,SUS00555,Carol,Martin,31.0,male,unknown,VIC00917,Jennifer,Anderson,26.0,male,244-371-5023,firearm,low,resolved,no arrest,0.0,7832.31,unknown,unknown,25-34,25-34
INC001903,sexual assault,south,hillcrest,TX,714 Park Rd,26.238669,-86.372605,2019-04-09 03:54:00,OFF0116,James,Miller,5135.0,SUS00262,Karen,Walker,32.0,female,white,VIC00726,Thomas,Allen,52.22803904170364,male,5634675476,knife,medium,investigation,unknown,5.0,18098.4,unknown,Incident at 714 Park Rd. Officer responded at scene.,50-64,25-34
INC001131,sa,northwest,lakewood,IL,3376 Oak Ave,45.965233,-86.621788,2018-09-06 07:57:00,OFF0039,Susan,Anderson,9215.0,SUS00514,Michael,Wright,54.0,other,unknown,unknown,unknown,unknown,52.22803904170364,unknown,unknown,hands/feet,low,closed,warning issued,2.0,23368.41,unknown,Incident at 3376 Oak Ave. Officer responded at scene.,50-64,50-64
INC002127,arsen,southeast,hillcrest,NY,7981 Park Rd,42.72938,-112.538888,2024-11-15 12:26:00,OFF0047,Susan,Miller,6433.0,SUS00237,Mark,Jackson,35.0,male,unknown,VIC00931,Jennifer,Allen,69.0,female,621-942-6394,unknown,low,closed,unknown,0.0,20905.84,yes,unknown,65+,35-49
INC002896,theft ,midtown,centerville,TX,2949 Main St,28.378874,-71.865312,2018-03-18 06:55:00,OFF0054,Mary,Moore,9881.0,unknown,unknown,unknown,48.560030015007506,unknown,unknown,VIC00183,Daniel,Thomas,18.0,male,788-805-3865,unarmed,critical,unknown,warning issued,3.0,1639.58,no,Incident at 2949 Main St. Officer responded at scene.,18-24,35-49
INC000674,hacking,north,lakewood,AZ,4298 Maple Dr,34.16262,-91.105707,2019-11-16 21:05:00,OFF0140,Carol,Nguyen,6707.0,SUS00586,Sarah,Wilson,24.0,unknown,other,VIC00081,Ashley,Lee,12.0,female,8354678443,unknown,critical,open,warning issued,2.0,42398.6,unknown,Incident at 4298 Maple Dr. Officer responded at scene.,0-12,18-24
INC002177,drug offense,north,oakdale,GA,3997 Washington Ave,47.02185,95.2854,2021-02-15 05:13:00,OFF0026,Jennifer,Walker,1363.0,SUS00425,Mary,Williams,36.0,female,unknown,VIC00621,Nancy,Garcia,90.0,female,(736) -54-4-8135,knife,critical,closed,no arrest,1.0,17587.99,yes,Incident at 3997 Washington Ave. Officer responded at scene.,65+,35-49
INC91996,abduction,west,maplewood,PA,8136 Oak Ave,41.910075,-98.97996,2021-03-23 04:49:00,OFF0042,Charles,Torres,7512.0,SUS00603,Barbara,Davis,28.0,female,black,VIC00140,Charles,Wilson,58.0,unknown,640-368-6594,knife,critical,resolved,arrested,4.0,39514.83,yes,unknown,50-64,25-34
INC000604,assault & battery,northeast,springfield,OH,577 Lincoln St,33.781617,-70.350429,2024-06-15 08:09:00,OFF0143,Karen,Scott,3626.0,SUS00390,Thomas,Johnson,15.0,male,hispanic,VIC00732,Anthony,Smith,80.0,female,889-784-5757,unknown,high,unknown,dismissed,3.0,10538.92,yes,Incident at 577 Lincoln St. Officer responded at scene.,65+,13-17
INC004838,cybercrime,south,riverside,IL,9042 Washington Ave,40.740994924359235,-100.107189,2019-09-17 06:46:00,OFF0030,barbara,Flores,2205.0,SUS00460,Richard,Moore,57.0,other,white,VIC00064,Jennifer,Green,69.0,male,unknown,unknown,critical,unknown,no arrest,3.0,24804.82,yes,unknown,65+,50-64
INC001373,vandlism,north,springfield,NY,5409 River Rd,39.571152,-70.19089,2021-12-04 05:07:00,OFF0003,Mark,Thomas,2235.0,SUS00019,Mary,Johnson,64.0,unknown,black,VIC00498,Carol,Lee,90.0,male,450-551-3445,hands/feet,critical,closed,unknown,0.0,27899.72,yes,Incident at 5409 River Rd. Officer responded at scene.,65+,50-64
INC004096,kidnapping,southwest,riverside,AZ,565 Lincoln St,27.238635,-87.637975,2021-04-16 09:01:00,OFF0109,Michelle,Nguyen,1111.0,unknown,unknown,unknown,48.560030015007506,unknown,unknown,VIC00210,Emily,Garcia,89.0,male,(516) -26-4-3330,firearm,high,open,dismissed,2.0,29423.76,no,Incident at 565 Lincoln St. Officer responded at scene.,65+,35-49
INC002102,drunk driving,southwest,maplewood,CA,3288 Maple Dr,34.895748,-75.804817,2022-05-16 10:17:00,OFF0118,Matthew,Moore,3194.0,SUS00632,Robert,Young,60.0,male,asian,VIC00018,John,Williams,39.0,male,294-249-2177,rifle,medium,open,arrested,0.0,23669.78,no,Incident at 3288 Maple Dr. Officer responded at scene.,35-49,50-64
INC003840,burglary,west,hillcrest,GA,8928 Lincoln St,46.160362,-121.335173,2023-10-16 15:43:00,OFF0146,Joseph,Taylor,4082.0,SUS00197,William,Jones,61.0,unknown,white,VIC00090,Ashley,Scott,84.0,female,428-240-6802,unknown,high,resolved,arrested,5.0,20934.82,no,Incident at 8928 Lincoln St. Officer responded at scene.,65+,50-64
INC002276,vandalism,south,centerville,CA,1727 Cedar Lane,41.735004,-115.187163,2021-10-27 10:02:00,OFF0130,James,Wright,5554.343440724363,SUS00166,Mary,Lee,18.0,male,black,VIC00949,Linda,Flores,30.0,male,416-151-8143,blunt object,low,investigation,unknown,1.0,21318.16,yes,Incident at 1727 Cedar Lane. Officer responded at scene.,25-34,18-24
INC004627,b&e,central,springfield,AZ,3951 Sunset Blvd,40.714396,-96.367008,2021-10-28 17:55:00,OFF0137,Joseph,Jackson,6502.0,SUS00585,James,Hill,39.0,female,asian,VIC00885,Anthony,Taylor,33.0,male,987-138-7707,hands/feet,high,pending,no arrest,4.0,33954.02,no,Incident at 3951 Sunset Blvd. Officer responded at scene.,25-34,35-49
